NK225E    ,OOP,202609  ,000000020000.000000,            ,181330018,0000000.0000,0000000.0,0000000.00,1.010221,191330018,0000000.0000,0000000.0,0045504.29,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000021000.000000,            ,131331018,0000000.0000,0000000.0,0000000.00,1.010221,141331018,0000000.0000,0000000.0,0044504.86,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000022000.000000,            ,131092018,0000000.0000,0000000.0,0000000.00,1.010221,141092018,0000000.0000,0000000.0,0043505.43,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000023000.000000,            ,131093018,0000001.0000,0000000.0,0000000.00,1.010221,141093018,0000000.0000,0000000.0,0042506.00,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000024000.000000,            ,131094018,0000001.0000,0000000.0,0000000.00,1.010221,141094018,0000000.0000,0000000.0,0041506.57,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000025000.000000,            ,131095018,0000001.0000,0000000.0,0000000.01,1.010221,141095018,0000000.0000,0000000.0,0040507.15,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000026000.000000,            ,131096018,0000001.0000,0000000.0,0000001.47,1.227493,141096018,0000000.0000,0000000.0,0039507.74,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000027000.000000,            ,131097018,0000002.0000,0000000.0,0000001.47,1.179227,141097018,0000000.0000,0000000.0,0038508.36,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000027250.000000,            ,181097218,0000000.0000,0000000.0,0000000.09,1.010221,191097218,0000000.0000,0000000.0,0038258.51,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000027500.000000,            ,181097518,0000000.0000,0000000.0,0000001.47,1.155760,191097518,0000000.0000,0000000.0,0038008.68,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000027750.000000,            ,181097718,0000000.0000,0000000.0,0000000.14,1.010221,191097718,0000000.0000,0000000.0,0037758.84,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000028000.000000,            ,131098018,0000000.0000,0000000.0,0000001.47,1.132715,141098018,0000000.0000,0000000.0,0037509.01,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000028250.000000,            ,181098218,0000000.0000,0000000.0,0000000.20,1.010221,191098218,0000000.0000,0000000.0,0037259.18,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000028500.000000,            ,181098518,0000000.0000,0000000.0,0000001.47,1.110076,191098518,0000000.0000,0000000.0,0037009.36,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000028750.000000,            ,181098718,0000000.0000,0000000.0,0000000.28,1.010221,191098718,0000000.0000,0000000.0,0036759.55,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000029000.000000,            ,131099018,0000002.0000,0000000.0,0000001.46,1.087828,141099018,0000000.0000,0000000.0,0036509.74,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000029250.000000,            ,181099218,0000000.0000,0000000.0,0000000.38,1.010221,191099218,0000000.0000,0000000.0,0036259.94,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000029500.000000,            ,181099518,0000002.0000,0000000.0,0000001.46,1.065957,191099518,0000000.0000,0000000.0,0036010.15,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000029750.000000,            ,181099718,0000000.0000,0000000.0,0000000.53,1.010221,191099718,0000000.0000,0000000.0,0035760.37,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000030000.000000,            ,131090018,0000002.0000,0000000.0,0000002.45,1.099851,141090018,0000000.0000,0000000.0,0035510.60,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000030250.000000,            ,181090218,0000000.0000,0000000.0,0000000.71,1.010221,191090218,0000000.0000,0000000.0,0035260.84,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000030500.000000,            ,181090518,0000000.0000,0000000.0,0000000.83,1.077660,191090518,0000000.0000,0000000.0,0035011.10,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000030750.000000,            ,181090718,0000000.0000,0000000.0,0000000.96,1.010221,191090718,0000000.0000,0000000.0,0034761.37,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000031000.000000,            ,131091018,0000003.0000,0000000.0,0000002.44,1.055825,141091018,0000000.0000,0000000.0,0034511.04,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000031250.000000,            ,181091218,0000000.0000,0000000.0,0000000.57,0.955177,191091218,0000000.0000,0000000.0,0034261.27,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000031500.000000,            ,181091518,0000000.0000,0000000.0,0000002.44,1.034335,191091518,0000000.0000,0000000.0,0034011.50,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000031750.000000,            ,181091718,0000003.0000,0000000.0,0000000.78,0.955177,191091718,0000000.0000,0000000.0,0033761.76,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000032000.000000,            ,181092018,0000003.0000,0000000.0,0000002.44,1.013177,191092018,0000000.0000,0000000.0,0033512.02,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000032250.000000,            ,131092218,0000003.0000,0000000.0,0000002.99,1.002719,141092218,0000000.0000,0000000.0,0033262.31,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000032500.000000,            ,131092518,0000003.0000,0000000.0,0000003.49,0.992340,141092518,0000000.0000,0000000.0,0033011.61,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000032750.000000,            ,131092718,0000003.0000,0000000.0,0000002.99,0.982039,141092718,0000000.0000,0000000.0,0032761.79,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000033000.000000,            ,181093018,0000003.0000,0000000.0,0000003.42,1.004145,191093018,0000000.0000,0000000.0,0032511.98,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000033250.000000,            ,131093218,0000000.0000,0000000.0,0000003.49,0.993689,141093218,0000000.0000,0000000.0,0032262.18,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000033500.000000,            ,131093518,0000004.0000,0000000.0,0000002.44,0.966934,141093518,0000000.0000,0000000.0,0032012.38,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000033750.000000,            ,131093718,0000000.0000,0000000.0,0000004.49,0.973003,141093718,0000000.0000,0000000.0,0031762.60,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000034000.000000,            ,181094018,0000004.0000,0000000.0,0000003.42,0.962772,191094018,0000000.0000,0000000.0,0031512.82,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000034250.000000,            ,131094218,0000000.0000,0000000.0,0000003.99,0.952614,141094218,0000000.0000,0000000.0,0031263.06,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000034500.000000,            ,131094518,0000004.0000,0000000.0,0000004.40,0.965864,141094518,0000000.0000,0000000.0,0031013.32,0.010000,0065528.09,0.307300
NK225E    ,OOP,202609  ,000000034750.000000,            ,131094718,0000004.0000,0000000.0,0000004.49,0.955623,141094718,0000000.0000,0000000.0,0030763.59,0.010000,0065528.09,0.307300
