NK225E    ,OOP,202608  ,000000020000.000000,            ,181320018,0000001.0000,0000000.0,0000001.47,1.473006,191320018,0000000.0000,0000000.0,0044623.69,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000022000.000000,            ,131322018,0000001.0000,0000000.0,0000001.47,1.356660,141322018,0000000.0000,0000000.0,0042625.03,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000024000.000000,            ,131324018,0000002.0000,0000000.0,0000001.95,1.321573,141324018,0000000.0000,0000000.0,0040626.94,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000025000.000000,            ,131325018,0000003.0000,0000000.0,0000002.44,1.248783,141325018,0000000.0000,0000000.0,0039628.03,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000026000.000000,            ,131086018,0000003.0000,0000000.0,0000002.98,1.248419,141086018,0000000.0000,0000000.0,0038628.69,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000027000.000000,            ,131087018,0000004.0000,0000000.0,0000003.91,1.222228,141087018,0000000.0000,0000000.0,0037630.35,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000028000.000000,            ,131088018,0000004.0000,0000000.0,0000003.98,1.173744,141088018,0000000.0000,0000000.0,0036631.02,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000029000.000000,            ,131089018,0000004.0000,0000000.0,0000005.38,1.134279,141089018,0000000.0000,0000000.0,0035632.67,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000030000.000000,            ,131080018,0000006.0000,0000000.0,0000006.00,1.099508,141080018,0000000.0000,0000000.0,0034634.33,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000031000.000000,            ,131081018,0000007.0000,0000000.0,0000006.84,1.083650,141081018,0000000.0000,0000000.0,0033635.98,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000032000.000000,            ,131082018,0000008.0000,0000000.0,0000008.45,1.045104,141082018,0000000.0000,0000000.0,0032637.64,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000033000.000000,            ,131083018,0000010.0000,0000000.0,0000010.00,1.018677,141083018,0000000.0000,0000000.0,0031639.78,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000034000.000000,            ,131084018,0000011.0000,0000000.0,0000010.73,0.994445,141084018,0000000.0000,0000000.0,0030642.42,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000035000.000000,            ,131085018,0000014.0000,0000000.0,0000014.00,0.968009,141085018,0000000.0000,0000000.0,0029645.55,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000036000.000000,            ,181086018,0000016.0000,0000000.0,0000016.41,0.942653,191086018,0000000.0000,0000000.0,0028647.69,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000037000.000000,            ,181087018,0000018.0000,0000000.0,0000018.39,0.913277,191087018,0000000.0000,0000000.0,0027650.55,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000037250.000000,            ,131087218,0000000.0000,0000000.0,0000019.10,0.906931,141087218,0000000.0000,0000000.0,0027401.97,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000037500.000000,            ,131087518,0000021.0000,0000000.0,0000020.38,0.911305,141087518,0000000.0000,0000000.0,0027152.38,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000037750.000000,            ,131087718,0000000.0000,0000000.0,0000021.38,0.905747,141087718,0000000.0000,0000000.0,0026903.54,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000038000.000000,            ,181088018,0000022.0000,0000000.0,0000022.37,0.900022,191088018,0000000.0000,0000000.0,0026654.44,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000038250.000000,            ,131088218,0000000.0000,0000000.0,0000023.42,0.894143,141088218,0000000.0000,0000000.0,0026405.68,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000038500.000000,            ,131088518,0000020.0000,0000000.0,0000024.71,0.888123,141088518,0000000.0000,0000000.0,0026156.04,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000038750.000000,            ,131088718,0000025.0000,0000000.0,0000024.04,0.881975,141088718,0000000.0000,0000000.0,0025907.20,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000039000.000000,            ,181089018,0000026.0000,0000000.0,0000026.41,0.875706,191089018,0000000.0000,0000000.0,0025658.05,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000039250.000000,            ,131089218,0000029.0000,0000000.0,0000026.12,0.865623,141089218,0000000.0000,0000000.0,0025409.53,0.010000,0064611.15,0.352000
NK225E    ,OOP,202608  ,000000039500.000000,            ,131089518,0000000.0000,0000000.0,0000027.10,0.859267,141089518,0000000.0000,0000000.0,0025160.35,0.010000,0064611.15,0.352000
