NK225E    ,OOP,202607  ,000000020000.000000,            ,181310018,0000001.0000,0000000.0,0000000.98,1.845698,191310018,0000000.0000,0000000.0,0049324.03,3.194613,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000022000.000000,            ,131312018,0000001.0000,0000000.0,0000001.52,1.761977,141312018,0000000.0000,0000000.0,0047325.15,2.972607,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000024000.000000,            ,131314018,0000001.0000,0000000.0,0000001.53,1.632594,141314018,0000000.0000,0000000.0,0045325.84,2.759340,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000025000.000000,            ,131075018,0000002.0000,0000000.0,0000001.53,1.571942,141075018,0000000.0000,0000000.0,0044326.21,2.659620,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000026000.000000,            ,131076018,0000001.0000,0000000.0,0000001.53,1.513691,141076018,0000000.0000,0000000.0,0043326.97,2.563988,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000027000.000000,            ,131077018,0000003.0000,0000000.0,0000002.04,1.486923,141077018,0000000.0000,0000000.0,0042327.81,2.472110,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000028000.000000,            ,131078018,0000002.0000,0000000.0,0000002.00,1.431823,141078018,0000000.0000,0000000.0,0041329.09,2.383689,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000029000.000000,            ,131079018,0000003.0000,0000000.0,0000003.06,1.423351,141079018,0000000.0000,0000000.0,0040328.97,2.298462,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000030000.000000,            ,131070018,0000004.0000,0000000.0,0000004.08,1.403377,141070018,0000000.0000,0000000.0,0039330.24,2.225383,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000031000.000000,            ,131071018,0000004.0000,0000000.0,0000004.00,1.351058,141071018,0000000.0000,0000000.0,0038331.05,2.145584,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000032000.000000,            ,131072018,0000005.0000,0000000.0,0000005.62,1.339423,141072018,0000000.0000,0000000.0,0037332.31,2.068349,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000033000.000000,            ,131073018,0000005.0000,0000000.0,0000005.00,1.275576,141073018,0000000.0000,0000000.0,0036333.11,1.993504,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000034000.000000,            ,131074018,0000006.0000,0000000.0,0000006.00,1.247129,141074018,0000000.0000,0000000.0,0035333.90,1.920891,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000035000.000000,            ,181075018,0000007.0000,0000000.0,0000007.00,1.216321,191075018,0000000.0000,0000000.0,0034335.16,1.850366,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000035500.000000,            ,131075518,0000007.0000,0000000.0,0000006.85,1.190311,141075518,0000000.0000,0000000.0,0033835.34,1.823500,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000035750.000000,            ,131075718,0000000.0000,0000000.0,0000007.33,1.185936,141075718,0000000.0000,0000000.0,0033585.91,1.806360,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000036000.000000,            ,181076018,0000006.0000,0000000.0,0000007.83,1.181625,191076018,0000000.0000,0000000.0,0033336.50,1.789336,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000036250.000000,            ,131076218,0000000.0000,0000000.0,0000008.24,1.172214,141076218,0000000.0000,0000000.0,0033087.00,1.772428,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000036500.000000,            ,131076518,0000009.0000,0000000.0,0000009.00,1.173750,141076518,0000000.0000,0000000.0,0032837.52,1.755632,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000036750.000000,            ,131076718,0000000.0000,0000000.0,0000008.75,1.158965,141076718,0000000.0000,0000000.0,0032587.68,1.738949,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000037000.000000,            ,181077018,0000006.0000,0000000.0,0000008.97,1.150121,191077018,0000000.0000,0000000.0,0032337.99,1.722374,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000037250.000000,            ,131077218,0000009.0000,0000000.0,0000009.09,1.138937,141077218,0000000.0000,0000000.0,0032088.20,1.705908,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000037500.000000,            ,131077518,0000011.0000,0000000.0,0000009.38,1.132129,141077518,0000000.0000,0000000.0,0031838.58,1.689549,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000037750.000000,            ,131077718,0000000.0000,0000000.0,0000009.42,1.121157,141077718,0000000.0000,0000000.0,0031588.70,1.673293,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000038000.000000,            ,181078018,0000011.0000,0000000.0,0000010.22,1.116272,191078018,0000000.0000,0000000.0,0031339.59,1.657142,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000038250.000000,            ,131078218,0000000.0000,0000000.0,0000009.43,1.098592,141078218,0000000.0000,0000000.0,0031088.89,1.641091,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000038500.000000,            ,131078518,0000000.0000,0000000.0,0000010.26,1.093657,141078518,0000000.0000,0000000.0,0030839.81,1.625141,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000038750.000000,            ,131078718,0000000.0000,0000000.0,0000010.47,1.087488,141078718,0000000.0000,0000000.0,0030590.11,1.616114,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000039000.000000,            ,181079018,0000012.0000,0000000.0,0000010.90,1.080686,191079018,0000000.0000,0000000.0,0030340.63,1.600306,0069360.88,0.415500
NK225E    ,OOP,202607  ,000000039250.000000,            ,131079218,0000000.0000,0000000.0,0000011.36,1.070431,141079218,0000000.0000,0000000.0,0030091.17,1.584594,0069360.88,0.415500
