NK225E    ,OOP,202608  ,000000020000.000000,            ,181320018,0000001.0000,0000000.0,0000000.95,1.192398,191320018,0000000.0000,0000000.0,0047261.34,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000022000.000000,            ,131322018,0000001.0000,0000000.0,0000001.48,1.136123,141322018,0000000.0000,0000000.0,0045263.82,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000024000.000000,            ,131324018,0000001.0000,0000000.0,0000001.48,1.050383,141324018,0000000.0000,0000000.0,0043265.82,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000025000.000000,            ,131325018,0000002.0000,0000000.0,0000001.97,1.066568,141325018,0000000.0000,0000000.0,0042266.82,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000026000.000000,            ,131086018,0000002.0000,0000000.0,0000001.97,1.025978,141086018,0000000.0000,0000000.0,0041268.30,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000027000.000000,            ,131087018,0000002.0000,0000000.0,0000002.46,0.971648,141087018,0000000.0000,0000000.0,0040269.77,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000028000.000000,            ,131088018,0000003.0000,0000000.0,0000003.00,0.949302,141088018,0000000.0000,0000000.0,0039271.26,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000029000.000000,            ,131089018,0000004.0000,0000000.0,0000004.00,0.935019,141089018,0000000.0000,0000000.0,0038272.72,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000030000.000000,            ,131080018,0000005.0000,0000000.0,0000004.43,0.907187,141080018,0000000.0000,0000000.0,0037274.67,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000031000.000000,            ,131081018,0000005.0000,0000000.0,0000005.00,0.881274,141081018,0000000.0000,0000000.0,0036275.66,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000032000.000000,            ,131082018,0000006.0000,0000000.0,0000006.00,0.860944,141082018,0000000.0000,0000000.0,0035277.61,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000033000.000000,            ,131083018,0000008.0000,0000000.0,0000008.00,0.849596,141083018,0000000.0000,0000000.0,0034279.56,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000034000.000000,            ,131084018,0000009.0000,0000000.0,0000009.00,0.825372,141084018,0000000.0000,0000000.0,0033281.97,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000035000.000000,            ,131085018,0000011.0000,0000000.0,0000011.00,0.808323,141085018,0000000.0000,0000000.0,0032283.91,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000036000.000000,            ,181086018,0000012.0000,0000000.0,0000009.44,0.764114,191086018,0000000.0000,0000000.0,0031285.85,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000037000.000000,            ,181087018,0000012.0000,0000000.0,0000011.80,0.756925,191087018,0000000.0000,0000000.0,0030289.21,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000037250.000000,            ,131087218,0000000.0000,0000000.0,0000011.79,0.749015,141087218,0000000.0000,0000000.0,0030039.45,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000037500.000000,            ,131087518,0000015.0000,0000000.0,0000014.65,0.750529,141087518,0000000.0000,0000000.0,0029790.65,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000037750.000000,            ,131087718,0000000.0000,0000000.0,0000012.73,0.744466,141087718,0000000.0000,0000000.0,0029540.89,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000038000.000000,            ,181088018,0000017.0000,0000000.0,0000017.00,0.746593,191088018,0000000.0000,0000000.0,0029292.09,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000038250.000000,            ,131088218,0000000.0000,0000000.0,0000013.64,0.721491,141088218,0000000.0000,0000000.0,0029042.30,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000038500.000000,            ,131088518,0000000.0000,0000000.0,0000014.61,0.719020,141088518,0000000.0000,0000000.0,0028793.52,0.010000,0067242.73,0.316300
NK225E    ,OOP,202608  ,000000038750.000000,            ,131088718,0000000.0000,0000000.0,0000015.59,0.716270,141088718,0000000.0000,0000000.0,0028544.75,0.010000,0067242.73,0.316300
