NK225E    ,OOP,202609  ,000000020000.000000,            ,181330018,0000001.0000,0000000.0,0000000.00,0.978321,191330018,0000000.0000,0000000.0,0044330.08,2.734122,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000021000.000000,            ,131331018,0000001.0000,0000000.0,0000000.00,0.978321,141331018,0000000.0000,0000000.0,0043330.30,2.620390,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000022000.000000,            ,131092018,0000000.0000,0000000.0,0000000.00,0.978321,141092018,0000000.0000,0000000.0,0042330.52,2.512143,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000023000.000000,            ,131093018,0000000.0000,0000000.0,0000000.00,0.978321,141093018,0000000.0000,0000000.0,0041330.75,2.408877,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000024000.000000,            ,131094018,0000000.0000,0000000.0,0000000.00,0.978321,141094018,0000000.0000,0000000.0,0040330.97,2.310152,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000025000.000000,            ,131095018,0000001.0000,0000000.0,0000000.00,0.978321,141095018,0000000.0000,0000000.0,0039331.19,2.215585,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000026000.000000,            ,131096018,0000000.0000,0000000.0,0000000.00,0.978321,141096018,0000000.0000,0000000.0,0038331.41,2.124838,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000027000.000000,            ,131097018,0000000.0000,0000000.0,0000000.00,0.978321,141097018,0000000.0000,0000000.0,0037331.64,2.037613,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000027250.000000,            ,181097218,0000000.0000,0000000.0,0000000.00,0.978321,191097218,0000000.0000,0000000.0,0037081.69,2.016325,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000027500.000000,            ,181097518,0000000.0000,0000000.0,0000000.00,0.978321,191097518,0000000.0000,0000000.0,0036831.75,1.995237,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000027750.000000,            ,181097718,0000000.0000,0000000.0,0000000.00,0.978321,191097718,0000000.0000,0000000.0,0036581.80,1.974345,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000028000.000000,            ,131098018,0000000.0000,0000000.0,0000000.00,0.978321,141098018,0000000.0000,0000000.0,0036331.86,1.953644,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000028250.000000,            ,181098218,0000000.0000,0000000.0,0000000.00,0.978321,191098218,0000000.0000,0000000.0,0036081.91,1.933133,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000028500.000000,            ,181098518,0000000.0000,0000000.0,0000000.00,0.978321,191098518,0000000.0000,0000000.0,0035831.97,1.912806,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000028750.000000,            ,181098718,0000000.0000,0000000.0,0000000.00,0.978321,191098718,0000000.0000,0000000.0,0035582.03,1.892661,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000029000.000000,            ,131099018,0000001.0000,0000000.0,0000000.00,0.978321,141099018,0000000.0000,0000000.0,0035332.08,1.872695,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000029250.000000,            ,181099218,0000000.0000,0000000.0,0000000.00,0.978321,191099218,0000000.0000,0000000.0,0035082.14,1.852904,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000029500.000000,            ,181099518,0000001.0000,0000000.0,0000000.00,0.978321,191099518,0000000.0000,0000000.0,0034832.19,1.833286,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000029750.000000,            ,181099718,0000000.0000,0000000.0,0000000.00,0.978321,191099718,0000000.0000,0000000.0,0034582.25,1.813836,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000030000.000000,            ,131090018,0000000.0000,0000000.0,0000000.00,0.978321,141090018,0000000.0000,0000000.0,0034332.30,1.794553,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000030250.000000,            ,181090218,0000000.0000,0000000.0,0000000.00,0.978321,191090218,0000000.0000,0000000.0,0034082.36,1.775434,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000030500.000000,            ,181090518,0000000.0000,0000000.0,0000000.00,0.978321,191090518,0000000.0000,0000000.0,0033832.41,1.756475,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000030750.000000,            ,181090718,0000000.0000,0000000.0,0000000.00,0.978321,191090718,0000000.0000,0000000.0,0033582.47,1.737674,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000031000.000000,            ,131091018,0000000.0000,0000000.0,0000000.00,0.978321,141091018,0000000.0000,0000000.0,0033332.53,1.719028,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000031250.000000,            ,181091218,0000000.0000,0000000.0,0000000.00,0.978321,191091218,0000000.0000,0000000.0,0033082.58,1.700535,0064325.64,0.274800
NK225E    ,OOP,202609  ,000000031500.000000,            ,181091518,0000000.0000,0000000.0,0000000.00,0.978321,191091518,0000000.0000,0000000.0,0032832.64,1.682192,0064325.64,0.274800
